order_id,customer_id,restaurant_name,cuisine_type,order_datetime,delivery_time_mins,delivery_partner_id,distance_km,order_value_inr,discount_applied_inr,rating,peak_hour,order_status,city
SW6518928,USR464205,Social,North Indian,2023-01-27 21:32:00,50,DE30445,3.7,353,50.0,3.5,Yes,Delivered,Mumbai
SW6749598,USR215972,McDonald's,Chinese,2023-01-28 00:48:36,37,DE82747,0.5,956,0.0,3.8,No,Delivered,Hyderabad
SW6207133,USR999259,Burger King,Fast Food,2023-01-28 04:05:13,21,DE71787,9.8,315,0.0,3.1,No,Delivered,Pune
SW9093348,USR497654,Barbeque Nation,Fast Food,2023-01-28 07:21:49,36,DE61107,8.5,242,0.0,3.1,No,cancelled,Hyderabad
SW7306055,USR376659,Barbeque Nation,BIRYANI,2023-01-28 10:38:26,32,DE39758,11.2,118,0.0,4.1,No,delivered,Mumbai
SW5589975,USR168935,Biryani Blues,Thai,2023-01-28 13:55:02,50,DE98371,8.6,556,0.0,3.5,Yes,Delivered,Delhi
SW1451672,USR641626,Moti Mahal,biryani,2023-01-28 17:11:39,39,DE38136,1.2,131,0.0,4.8,No,Delivered,Bengaluru
SW4434248,USR281925,Punjab Grill,pizza,2023-01-28 20:28:16,48,DE35124,3.0,125,,2.8,Yes,Delivered,delhi
SW7204437,USR525052,Moti Mahal,south indian,2023-01-28 23:44:52,23,DE93743,1.6,158,30.0,4.5,No,Delivered,delhi
SW9062200,USR829506,Cafe Coffee Day,Continental,2023-01-29 03:01:29,38,DE72204,0.7,1974,0.0,3.1,No,Delivered,Chennai
SW2739944,USR822007,Social,Continental,2023-01-29 06:18:05,32,DE45997,3.6,560,50.0,3.4,No,Delivered,Hyderabad
SW5290605,USR274050,Udipi Palace,south indian,2023-01-29 09:34:42,32,DE31309,7.2,416,75.0,3.9,No,delivered,Pune
SW9030226,USR803582,Social,North Indian,2023-01-29 12:51:18,53,DE26049,10.5,219,0.0,3.9,Yes,Delivered,Pune
SW1080020,USR534914,Chaayos,NORTH INDIAN,2023-01-29 16:07:55,25,DE26564,8.1,402,0.0,3.7,No,Cancelled,Hyderabad
SW4021311,USR573235,Burger King,south indian,2023-01-29 19:24:31,72,DE86073,2.6,765,150.0,2.9,Yes,Cancelled,Jaipur
SW2685351,USR163017,Paradise Biryani,South Indian,2023-01-29 22:41:08,54,DE67569,6.0,288,30.0,3.7,Yes,Delivered,Hyderabad
SW5828762,USR505599,Punjab Grill,South Indian,2023-01-30 01:57:44,20,DE91616,3.1,260,0.0,4.0,No,Delivered,Pune
SW2027594,USR173931,Hyderabad House,Rolls,2023-01-30 05:14:21,34,DE96644,7.4,181,30.0,4.1,No,Delivered,Delhi
SW3784162,USR355684,Udipi Palace,Desserts,2023-01-30 08:30:58,42,DE27147,7.4,1313,0.0,4.1,No,DELIVERED,Kolkata
SW9785021,USR770081,Burger King,Burgers,2023-01-30 11:47:34,42,DE58337,4.6,2191,,4.2,No,Delivered,delhi
SW6655683,USR401943,Saravana Bhavan,Biryani,2023-01-30 15:04:11,37,DE11797,2.4,343,0.0,4.6,No,Delivered,Mumbai
SW2784982,USR866326,Haldiram's,Pizza,2023-01-30 18:20:47,25,DE76122,,210,0.0,4.5,No,Delivered,Chennai
SW3633936,USR427335,KFC,Rolls,2023-01-30 21:37:24,51,DE45903,3.9,524,50.0,2.2,Yes,Delivered,Kolkata
SW5169219,USR742941,Smoke House Deli,NORTH INDIAN,2023-01-31 00:54:00,29,DE52195,11.2,388,50.0,3.9,No,delivered,Jaipur
SW6562799,USR286732,Chaayos,north indian,2023-01-31 04:10:37,43,DE38799,,292,20.0,4.1,No,Delivered,Jaipur
SW6882249,USR895175,Cafe Coffee Day,Pizza,2023-01-31 07:27:13,30,DE15737,0.6,507,0.0,3.4,No,Delivered,Mumbai
SW9137226,USR785865,Haldiram's,south indian,2023-01-31 10:43:50,43,DE21860,6.7,1340,,4.2,No,Delivered,delhi
SW3292166,USR114498,KFC,BIRYANI,2023-01-31 14:00:27,52,DE80791,6.4,115,,3.4,Yes,Delivered,Bangalore
SW7001653,USR499139,Burger King,south indian,2023-01-31 17:17:03,20,DE85242,4.6,281,0.0,3.7,No,Delivered,Mumbai
SW1330848,USR598296,Burger King,chinese,2023-01-31 20:33:40,46,DE86198,2.0,82,50.0,3.6,Yes,Cancelled,Kolkata
SW4034657,USR161257,Smoke House Deli,Thai,2023-01-31 23:50:16,40,DE41075,8.3,243,30.0,4.2,No,Delivered,Bengaluru
SW3099255,USR839036,Sagar Ratna,chinese,2023-02-01 03:06:53,32,DE54856,3.9,1209,20.0,3.9,No,Delivered,Bengaluru
SW9933437,USR707459,Chaayos,chinese,2023-02-01 06:23:29,36,DE13976,1.0,194,0.0,3.4,No,Delivered,Chennai
SW4740195,USR664879,Pizza Hut,Fast Food,2023-02-01 09:40:06,35,DE22043,11.0,1870,50.0,3.2,No,Delivered,Mumbai
SW9612635,USR650769,Sagar Ratna,biryani,2023-02-01 12:56:42,54,DE78657,2.4,470,0.0,2.2,Yes,Delivered,Bangalore
SW4672975,USR550415,Box8,Thai,2023-02-01 16:13:19,27,DE17044,2.2,377,30.0,3.8,No,Delivered,Pune
SW2220094,USR838010,Chaayos,South Indian,2023-02-01 19:29:55,49,DE47980,2.2,246,30.0,3.3,Yes,Delivered,Bengaluru
SW9215034,USR840069,Subway,BIRYANI,2023-02-01 22:46:32,54,DE53907,3.3,196,0.0,2.7,Yes,Delivered,Jaipur
SW8362538,USR798488,Cafe Coffee Day,chinese,2023-02-02 02:03:09,36,DE23451,3.2,1383,50.0,4.8,No,Delivered,Bangalore
SW9239900,USR969241,Smoke House Deli,Desserts,2023-02-02 05:19:45,27,DE52406,2.1,432,0.0,4.1,No,Delivered,Delhi
SW9360705,USR607548,Haldiram's,Pizza,2023-02-02 08:36:22,29,DE36770,,511,100.0,,No,Delivered,Delhi
SW4185787,USR734495,Burger King,CHINESE,2023-02-02 11:52:58,44,DE21729,8.8,477,0.0,3.5,No,Out for Delivery,Chennai
SW4026831,USR667280,Faasos,Fast Food,2023-02-02 15:09:35,42,DE45455,1.0,340,50.0,4.9,No,Delivered,Kolkata
SW1446640,USR827393,Moti Mahal,Continental,2023-02-02 18:26:11,39,DE38858,,1921,0.0,3.6,No,Delivered,Bengaluru
SW6854802,USR604458,Saravana Bhavan,Burgers,2023-02-02 21:42:48,53,DE66248,,490,30.0,2.2,Yes,Delivered,Jaipur
SW2338193,USR798078,Cafe Coffee Day,chinese,2023-02-03 00:59:24,25,DE63434,6.6,1771,20.0,3.8,No,Cancelled,Hyderabad
SW6636747,USR596825,Box8,north indian,2023-02-03 04:16:01,27,DE53438,2.9,474,0.0,4.8,No,Delivered,Bangalore
SW4447089,USR771525,Biryani Blues,biryani,2023-02-03 07:32:37,35,DE42077,9.6,243,150.0,4.5,No,Delivered,Bengaluru
SW5908061,USR443022,The Beer Cafe,south indian,2023-02-03 10:49:14,31,DE66033,9.0,279,50.0,3.1,No,Delivered,Hyderabad
SW6695502,USR921143,Box8,biryani,2023-02-03 14:05:51,64,DE68178,8.9,161,0.0,1.1,Yes,Delivered,Delhi
SW6631168,USR744840,The Beer Cafe,chinese,2023-02-03 17:22:27,38,DE70275,1.5,578,150.0,4.0,No,Delivered,Delhi
SW1599824,USR675352,The Beer Cafe,Fast Food,2023-02-03 20:39:04,35,DE43632,,220,20.0,3.1,Yes,Delivered,Mumbai
SW1431629,USR603639,Pind Balluchi,pizza,2023-02-03 23:55:40,28,DE82183,5.1,398,30.0,3.7,No,Delivered,Delhi
SW6209392,USR419393,Biryani Blues,Rolls,2023-02-04 03:12:17,37,DE94616,3.0,568,0.0,3.8,No,Delivered,Hyderabad
SW9834867,USR247155,Behrouz Biryani,North Indian,2023-02-04 06:28:53,39,DE67517,5.8,542,150.0,4.7,No,Delivered,Hyderabad
SW7237485,USR599126,Udipi Palace,South Indian,2023-02-04 09:45:30,23,DE19382,3.9,158,20.0,4.9,No,Delivered,Kolkata
SW7826309,USR761312,Burger King,Fast Food,2023-02-04 13:02:06,-10,DE51653,10.5,528,20.0,3.7,Yes,Delivered,Pune
SW6924278,USR636398,Udipi Palace,Biryani,2023-02-04 16:18:43,-5,DE62946,,225,0.0,4.1,No,Delivered,Jaipur
SW6834864,USR283637,Behrouz Biryani,chinese,2023-02-04 19:35:20,46,DE54840,8.5,80,0.0,3.9,Yes,Delivered,Hyderabad
SW8998484,USR434181,Subway,Chinese,2023-02-04 22:51:56,39,DE90585,1.5,553,50.0,3.9,Yes,Delivered,Mumbai
SW9282617,USR191299,Sagar Ratna,Fast Food,2023-02-05 02:08:33,42,DE79000,4.1,1625,0.0,3.6,No,Delivered,Chennai
SW7376614,USR927166,Social,Burgers,2023-02-05 05:25:09,36,DE43966,8.4,442,0.0,3.2,No,Delivered,Jaipur
SW5585601,USR610668,Sagar Ratna,pizza,2023-02-05 08:41:46,20,DE76428,3.7,1097,0.0,4.2,No,Delivered,Mumbai
SW6134676,USR692361,Burger King,BIRYANI,2023-02-05 11:58:22,36,DE40041,7.1,120,0.0,4.3,No,Delivered,Bengaluru
SW1222874,USR300474,Barbeque Nation,chinese,2023-02-05 15:14:59,24,DE96893,3.7,308,,3.9,No,Delivered,Delhi
SW9973155,USR345493,Behrouz Biryani,biryani,2023-02-05 18:31:35,37,DE48254,3.4,407,150.0,,No,Delivered,Chennai
SW9743654,USR968865,Mainland China,Fast Food,2023-02-05 21:48:12,54,DE44366,3.0,1141,,3.7,Yes,Cancelled,Hyderabad
SW9690576,USR871648,Pind Balluchi,Fast Food,2023-02-06 01:04:48,41,DE80693,3.1,1375,0.0,4.5,No,Delivered,Chennai
SW6647311,USR491842,Pizza Hut,Fast Food,2023-02-06 04:21:25,42,DE29075,9.1,242,75.0,,No,Delivered,Hyderabad
SW4981688,USR349198,Chaayos,Mughlai,2023-02-06 07:38:02,38,DE53497,,719,0.0,3.2,No,Delivered,Jaipur
SW8357478,USR237171,Udipi Palace,north indian,2023-02-06 10:54:38,35,DE84933,3.4,1724,,4.5,No,Delivered,Bengaluru
SW7858989,USR721244,The Beer Cafe,biryani,2023-02-06 14:11:15,51,DE60975,11.0,113,,3.3,Yes,Delivered,Bengaluru
SW2412210,USR111019,Smoke House Deli,pizza,2023-02-06 17:27:51,40,DE23573,4.2,1642,20.0,,No,Delivered,Bangalore
SW6476436,USR899259,Mainland China,Mughlai,2023-02-06 20:44:28,52,DE77511,,401,20.0,3.3,Yes,Delivered,Bangalore
SW7512128,USR701019,The Beer Cafe,Burgers,2023-02-07 00:01:04,36,DE64805,,94,0.0,3.1,No,delivered,Bengaluru
SW3556106,USR786575,Haldiram's,North Indian,2023-02-07 03:17:41,44,DE52582,8.6,1894,50.0,3.5,No,Delivered,delhi
SW2762976,USR104543,Punjab Grill,NORTH INDIAN,2023-02-07 06:34:17,26,DE87206,0.8,743,,4.1,No,Delivered,Delhi
SW2405105,USR729501,Udipi Palace,Desserts,2023-02-07 09:50:54,23,DE67350,1.7,145,50.0,4.2,No,Delivered,Jaipur
SW6789658,USR740690,Faasos,north indian,2023-02-07 13:07:31,57,DE27936,5.4,307,0.0,3.3,Yes,Delivered,Bangalore
SW5243446,USR139126,McDonald's,Rolls,2023-02-07 16:24:07,31,DE82378,6.2,1700,150.0,4.7,No,Delivered,Hyderabad
SW3668009,USR179980,Udipi Palace,South Indian,2023-02-07 19:40:44,61,DE67231,2.4,2208,30.0,1.7,Yes,Delivered,Chennai
SW8641125,USR939567,Hyderabad House,Pizza,2023-02-07 22:57:20,59,DE57526,,1949,20.0,3.9,Yes,Delivered,Mumbai
SW6513597,USR476001,Barbeque Nation,Burgers,2023-02-08 02:13:57,38,DE48877,9.5,286,,,No,Delivered,Hyderabad
SW5658590,USR644193,Vaango,Pizza,2023-02-08 05:30:33,32,DE55241,5.0,448,20.0,4.2,No,Delivered,Bengaluru
SW2309513,USR373445,Behrouz Biryani,North Indian,2023-02-08 08:47:10,39,DE49596,9.6,763,0.0,3.9,No,Delivered,Pune
SW2501145,USR113766,KFC,Pizza,2023-02-08 12:03:46,44,DE53099,9.1,371,50.0,,Yes,Delivered,delhi
SW6034958,USR770279,Faasos,NORTH INDIAN,2023-02-08 15:20:23,38,DE47533,4.8,126,0.0,3.7,No,Delivered,Pune
SW8085681,USR645832,Haldiram's,Chinese,2023-02-08 18:36:59,42,DE51412,10.2,558,0.0,3.3,No,Delivered,Delhi
SW4741906,USR446068,Sagar Ratna,Burgers,2023-02-08 21:53:36,59,DE42667,,241,50.0,3.8,Yes,DELIVERED,Bengaluru
SW9856233,USR486666,Sagar Ratna,CHINESE,2023-02-09 01:10:13,38,DE97649,0.8,288,0.0,3.2,No,Delivered,delhi
SW9292465,USR775653,Mainland China,Rolls,2023-02-09 04:26:49,37,DE35447,2.8,402,30.0,4.5,No,Delivered,Bengaluru
SW9364104,USR406380,Smoke House Deli,Biryani,2023-02-09 07:43:26,36,DE61744,2.9,383,75.0,4.4,No,Delivered,Bengaluru
SW9633041,USR812509,Udipi Palace,Mughlai,2023-02-09 11:00:02,39,DE90290,0.6,250,0.0,4.0,No,DELIVERED,Kolkata
SW2960573,USR893934,Vaango,Thai,2023-02-09 14:16:39,38,DE72651,8.5,332,75.0,4.7,Yes,Delivered,Delhi
SW6929277,USR130422,Pizza Hut,Thai,2023-02-09 17:33:15,27,DE32175,8.8,84,0.0,3.8,No,Delivered,Jaipur
SW2426604,USR630352,Paradise Biryani,chinese,2023-02-09 20:49:52,51,DE60670,9.9,391,0.0,,Yes,cancelled,delhi
SW1459565,USR624357,Pizza Hut,pizza,2023-02-10 00:06:28,33,DE94375,6.1,383,20.0,3.8,No,DELIVERED,Jaipur
SW7947122,USR209613,Moti Mahal,biryani,2023-02-10 03:23:05,43,DE36364,4.3,545,20.0,3.3,No,Cancelled,Pune
SW3859366,USR888199,Udipi Palace,Biryani,2023-02-10 06:39:41,22,DE77730,8.2,243,75.0,4.3,No,Delivered,Jaipur
SW5644365,USR180916,Sagar Ratna,South Indian,2023-02-10 09:56:18,24,DE85232,,737,0.0,4.0,No,Delivered,Hyderabad
SW7920287,USR757326,Wow Momo,north indian,2023-02-10 13:12:55,52,DE91112,9.4,148,150.0,3.1,Yes,Delivered,delhi
SW4023012,USR827352,Moti Mahal,Continental,2023-02-10 16:29:31,44,DE73489,6.5,344,20.0,,No,Delivered,Kolkata
SW2808624,USR128130,Haldiram's,Rolls,2023-02-10 19:46:08,68,DE82592,3.5,256,30.0,1.7,Yes,Delivered,Mumbai
SW2787678,USR213442,Pizza Hut,Biryani,2023-02-10 23:02:44,26,DE22319,1.6,109,0.0,4.4,No,Delivered,Bangalore
SW7341154,USR871385,Biryani Blues,chinese,2023-02-11 02:19:21,44,DE73095,6.2,147,150.0,3.3,No,Delivered,Bangalore
SW5328652,USR191291,Paradise Biryani,Pizza,2023-02-11 05:35:57,43,DE88059,4.3,582,0.0,4.8,No,Delivered,Hyderabad
SW1159368,USR216173,Haldiram's,north indian,2023-02-11 08:52:34,41,DE68325,11.2,568,20.0,3.8,No,Delivered,Bengaluru
SW3454646,USR833647,KFC,South Indian,2023-02-11 12:09:10,48,DE37685,11.8,139,0.0,4.0,Yes,Delivered,Delhi
SW7636755,USR699836,Barbeque Nation,Biryani,2023-02-11 15:25:47,32,DE93757,0.7,282,20.0,3.1,No,Delivered,Delhi
SW5870547,USR491467,Paradise Biryani,Continental,2023-02-11 18:42:24,26,DE50925,11.1,217,0.0,4.4,No,Delivered,Bengaluru
SW1039088,USR300363,Punjab Grill,Pizza,2023-02-11 21:59:00,49,DE53362,6.2,599,150.0,,Yes,Delivered,Chennai
SW7228630,USR426474,Paradise Biryani,Desserts,2023-02-12 01:15:37,22,DE83212,8.6,455,50.0,3.7,No,Delivered,Mumbai
SW1056852,USR881222,Domino's Pizza,CHINESE,2023-02-12 04:32:13,35,DE61250,2.6,297,30.0,3.7,No,Delivered,Hyderabad
SW1596175,USR370650,Udipi Palace,chinese,2023-02-12 07:48:50,35,DE21181,10.5,480,20.0,4.2,No,Delivered,Jaipur
SW3661979,USR925240,Behrouz Biryani,Pizza,2023-02-12 11:05:26,39,DE33596,2.2,201,50.0,3.2,No,Delivered,Jaipur
SW6344151,USR375461,Saravana Bhavan,Biryani,2023-02-12 14:22:03,68,DE66494,9.0,464,0.0,1.9,Yes,delivered,delhi
SW6063201,USR322255,Vaango,Continental,2023-02-12 17:38:39,29,DE84649,9.2,512,0.0,3.5,No,Delivered,Hyderabad
SW6252489,USR171439,Pind Balluchi,north indian,2023-02-12 20:55:16,48,DE28730,0.9,146,0.0,2.9,Yes,Delivered,Kolkata
SW2180642,USR833676,Pizza Hut,pizza,2023-02-13 00:11:52,38,DE73254,7.3,367,20.0,3.7,No,Cancelled,Bengaluru
SW3944653,USR681500,Hyderabad House,Rolls,2023-02-13 03:28:29,25,DE77493,7.9,95,30.0,4.7,No,Cancelled,Pune
SW6081697,USR767038,The Beer Cafe,north indian,2023-02-13 06:45:06,37,DE39175,9.3,1926,0.0,,No,Delivered,Bengaluru
SW7980068,USR987905,Chaayos,South Indian,2023-02-13 10:01:42,39,DE92150,8.1,513,,3.9,No,delivered,Kolkata
SW4791599,USR390297,Burger King,BIRYANI,2023-02-13 13:18:19,46,DE72224,1.1,329,0.0,,Yes,Delivered,Chennai
SW2793771,USR175410,Domino's Pizza,Fast Food,2023-02-13 16:34:55,25,DE34492,6.0,422,0.0,4.7,No,Delivered,delhi
SW2923243,USR593147,Cafe Coffee Day,Biryani,2023-02-13 19:51:32,54,DE23436,10.0,206,0.0,4.0,Yes,Delivered,Hyderabad
SW3401325,USR726876,Wow Momo,Rolls,2023-02-13 23:08:08,38,DE71214,7.4,425,0.0,3.7,No,delivered,Delhi
SW1523716,USR687983,Haldiram's,Thai,2023-02-14 02:24:45,0,DE76297,2.3,278,,,No,Delivered,Delhi
SW9681099,USR193355,Wow Momo,Burgers,2023-02-14 05:41:21,44,DE76367,2.5,434,50.0,,No,Delivered,Jaipur
SW7277616,USR645556,Subway,Pizza,2023-02-14 08:57:58,38,DE34874,4.1,210,30.0,3.3,No,Delivered,delhi
SW8699926,USR649333,Pizza Hut,pizza,2023-02-14 12:14:35,47,DE99069,6.4,1313,20.0,2.3,Yes,Delivered,Mumbai
SW3682832,USR760919,Haldiram's,North Indian,2023-02-14 15:31:11,25,DE47861,4.3,391,30.0,4.4,No,Delivered,Hyderabad
SW8371840,USR344779,Faasos,Thai,2023-02-14 18:47:48,24,DE95755,2.7,526,150.0,4.7,No,Delivered,delhi
SW4235881,USR182581,Subway,north indian,2023-02-14 22:04:24,41,DE69531,7.5,264,,3.6,Yes,Delivered,Mumbai
SW3902597,USR162147,KFC,Chinese,2023-02-15 01:21:01,28,DE32997,9.9,181,150.0,4.7,No,Delivered,Bangalore
SW9464603,USR881030,Vaango,pizza,2023-02-15 04:37:37,42,DE85746,,130,150.0,4.3,No,Cancelled,delhi
SW7361092,USR286190,Biryani Blues,Thai,2023-02-15 07:54:14,39,DE46197,2.2,550,0.0,3.7,No,Delivered,Chennai
SW9157608,USR209950,Saravana Bhavan,Biryani,2023-02-15 11:10:50,43,DE54350,1.0,2075,75.0,5.0,No,Delivered,Chennai
SW8792687,USR325833,Cafe Coffee Day,Fast Food,2023-02-15 14:27:27,65,DE64076,,586,30.0,2.1,Yes,delivered,Hyderabad
SW5734420,USR282557,Paradise Biryani,Pizza,2023-02-15 17:44:03,22,DE63500,11.8,273,0.0,4.6,No,Delivered,Kolkata
SW2901736,USR184436,Paradise Biryani,South Indian,2023-02-15 21:00:40,62,DE59747,2.7,397,50.0,1.2,Yes,Out for Delivery,Delhi
SW4262909,USR474125,Biryani Blues,Burgers,2023-02-16 00:17:17,21,DE25651,,519,0.0,4.9,No,Delivered,Delhi
SW5308974,USR468270,Wow Momo,Fast Food,2023-02-16 03:33:53,43,DE90861,5.9,567,0.0,,No,Delivered,delhi
SW6392238,USR954636,Haldiram's,Chinese,2023-02-16 06:50:30,23,DE69875,10.1,379,0.0,3.9,No,Delivered,Mumbai
SW6392952,USR187832,Chaayos,south indian,2023-02-16 10:07:06,39,DE42691,1.2,1509,30.0,4.7,No,Delivered,Bangalore
SW4182045,USR955781,Hyderabad House,Pizza,2023-02-16 13:23:43,45,DE80574,5.5,275,0.0,3.0,Yes,Delivered,Delhi
SW1466459,USR600373,Vaango,South Indian,2023-02-16 16:40:19,22,DE65112,,340,,3.1,No,Delivered,Delhi
SW8416184,USR331579,Vaango,Mughlai,2023-02-16 19:56:56,39,DE62261,3.3,246,0.0,4.0,Yes,Cancelled,Jaipur
SW1729400,USR112274,McDonald's,BIRYANI,2023-02-16 23:13:32,33,DE49933,9.0,398,0.0,4.3,No,Delivered,Delhi
SW5449001,USR629313,Saravana Bhavan,Fast Food,2023-02-17 02:30:09,43,DE37303,2.8,90,0.0,3.1,No,Delivered,Jaipur
SW3550698,USR322254,Wow Momo,pizza,2023-02-17 05:46:46,41,DE44673,4.7,483,,4.5,No,Delivered,Hyderabad
SW4768426,USR242539,Biryani Blues,CHINESE,2023-02-17 09:03:22,28,DE92364,10.8,469,0.0,4.5,No,Delivered,Hyderabad
SW8999551,USR436696,KFC,Burgers,2023-02-17 12:19:59,70,DE86952,9.4,174,150.0,2.3,Yes,Delivered,Pune
SW1720603,USR629409,Box8,Thai,2023-02-17 15:36:35,30,DE65676,8.3,372,0.0,3.9,No,Delivered,Jaipur
SW6098083,USR813171,Haldiram's,Rolls,2023-02-17 18:53:12,39,DE39039,4.7,291,20.0,3.8,No,Delivered,Jaipur
SW3781088,USR494139,Udipi Palace,biryani,2023-02-17 22:09:48,47,DE98989,8.1,569,20.0,3.1,Yes,Delivered,Kolkata
SW3558305,USR593049,Barbeque Nation,Burgers,2023-02-18 01:26:25,28,DE48362,2.3,284,20.0,3.2,No,Delivered,Bangalore
SW3157121,USR744276,Haldiram's,pizza,2023-02-18 04:43:01,25,DE45477,7.6,333,100.0,3.5,No,Delivered,Delhi
SW9418638,USR919769,KFC,NORTH INDIAN,2023-02-18 07:59:38,25,DE35391,3.0,563,0.0,5.0,No,Delivered,Delhi
SW6920085,USR444007,Barbeque Nation,NORTH INDIAN,2023-02-18 11:16:14,28,DE41071,2.4,226,0.0,4.2,No,Delivered,Kolkata
SW3368158,USR432146,Faasos,north indian,2023-02-18 14:32:51,60,DE82748,9.0,366,0.0,3.0,Yes,Delivered,Bangalore
SW3972045,USR835272,Domino's Pizza,Rolls,2023-02-18 17:49:28,44,DE75539,9.9,302,75.0,4.2,No,Delivered,Jaipur
SW1757522,USR172966,Subway,Continental,2023-02-18 21:06:04,66,DE36345,10.2,1656,20.0,1.8,Yes,Delivered,Bangalore
SW3398771,USR210139,Paradise Biryani,south indian,2023-02-19 00:22:41,25,DE96837,1.3,1137,0.0,4.6,No,DELIVERED,Chennai
SW6843166,USR678922,Wow Momo,Pizza,2023-02-19 03:39:17,40,DE64628,2.0,1608,75.0,3.0,No,delivered,Jaipur
SW2527460,USR290906,Haldiram's,south indian,2023-02-19 06:55:54,40,DE16162,10.9,547,50.0,3.8,No,Delivered,Hyderabad
SW4434452,USR572565,Faasos,Desserts,2023-02-19 10:12:30,34,DE42668,5.0,1401,0.0,4.9,No,Delivered,Pune
SW7955578,USR572497,McDonald's,Fast Food,2023-02-19 13:29:07,43,DE76037,8.9,237,20.0,4.3,Yes,Delivered,delhi
SW5492213,USR691597,Domino's Pizza,Biryani,2023-02-19 16:45:43,43,DE35855,4.4,458,30.0,4.8,No,Cancelled,delhi
SW2321299,USR835177,Hyderabad House,Desserts,2023-02-19 20:02:20,53,DE78963,2.9,281,0.0,2.7,Yes,Delivered,Hyderabad
SW9736165,USR835224,Faasos,north indian,2023-02-19 23:18:56,39,DE99981,11.4,130,30.0,3.2,No,Delivered,delhi
SW9959533,USR678904,Punjab Grill,south indian,2023-02-20 02:35:33,36,DE31197,3.0,151,30.0,3.3,No,Delivered,Pune
SW9923268,USR275519,Pind Balluchi,biryani,2023-02-20 05:52:10,21,DE87332,7.6,86,0.0,3.7,No,Delivered,Bangalore
SW5863177,USR752111,Social,South Indian,2023-02-20 09:08:46,38,DE19960,4.4,272,30.0,4.9,No,Delivered,Bangalore
SW7719321,USR939425,Moti Mahal,Rolls,2023-02-20 12:25:23,64,DE22107,11.2,134,0.0,2.0,Yes,Delivered,Delhi
SW8482099,USR450285,Social,BIRYANI,2023-02-20 15:41:59,41,DE66942,9.9,89,20.0,4.7,No,Delivered,Jaipur
SW7275068,USR612258,Sagar Ratna,Thai,2023-02-20 18:58:36,35,DE62020,3.5,2340,20.0,4.1,No,Delivered,Jaipur
SW4577072,USR549748,Moti Mahal,NORTH INDIAN,2023-02-20 22:15:12,61,DE28480,5.2,980,150.0,1.5,Yes,Delivered,Pune
SW2847805,USR166410,Moti Mahal,Continental,2023-02-21 01:31:49,32,DE14013,6.7,298,0.0,4.7,No,Delivered,delhi
SW3776097,USR479662,Barbeque Nation,Rolls,2023-02-21 04:48:25,21,DE64603,1.0,143,0.0,3.1,No,Delivered,Chennai
SW5080033,USR619951,Behrouz Biryani,Thai,2023-02-21 08:05:02,41,DE44367,4.1,942,0.0,3.8,No,Delivered,Mumbai
SW2008299,USR926495,Behrouz Biryani,Biryani,2023-02-21 11:21:39,30,DE10724,8.1,195,0.0,4.3,No,Delivered,Kolkata
SW7084489,USR998675,Biryani Blues,Continental,2023-02-21 14:38:15,68,DE71816,1.3,228,150.0,2.5,Yes,cancelled,Hyderabad
SW2372328,USR315777,Biryani Blues,Fast Food,2023-02-21 17:54:52,43,DE58812,4.0,1405,150.0,3.2,No,Delivered,Bangalore
SW4609255,USR678201,Pizza Hut,Thai,2023-02-21 21:11:28,58,DE62914,8.1,566,30.0,,Yes,Delivered,Bengaluru
SW8800213,USR370878,Pizza Hut,chinese,2023-02-22 00:28:05,0,DE41254,3.2,339,0.0,4.2,No,Delivered,Chennai
SW7731496,USR947189,Haldiram's,Desserts,2023-02-22 03:44:41,26,DE61065,,117,20.0,4.7,No,cancelled,Jaipur
SW2563886,USR884560,Hyderabad House,north indian,2023-02-22 07:01:18,32,DE81312,2.8,300,75.0,4.2,No,Delivered,Kolkata
SW7636997,USR620117,Behrouz Biryani,Mughlai,2023-02-22 10:17:54,44,DE84421,9.7,514,20.0,4.3,No,Delivered,Hyderabad
SW6066669,USR897980,Behrouz Biryani,BIRYANI,2023-02-22 13:34:31,49,DE14563,9.3,582,20.0,2.1,Yes,Out for Delivery,Delhi
SW6232699,USR654715,Mainland China,Rolls,2023-02-22 16:51:07,43,DE65177,8.8,1728,20.0,3.8,No,Delivered,Delhi
SW8823864,USR607310,Punjab Grill,pizza,2023-02-22 20:07:44,56,DE37300,10.0,348,30.0,2.4,Yes,Delivered,Jaipur
SW8946743,USR996400,Faasos,South Indian,2023-02-22 23:24:21,27,DE31568,2.0,129,30.0,4.6,No,Delivered,Jaipur
SW1041810,USR610367,Burger King,Biryani,2023-02-23 02:40:57,24,DE76061,8.3,1139,20.0,5.0,No,Delivered,Mumbai
SW4153674,USR513061,Box8,Pizza,2023-02-23 05:57:34,36,DE56011,6.1,916,0.0,3.0,No,Delivered,delhi
SW2114970,USR813590,Punjab Grill,south indian,2023-02-23 09:14:10,27,DE29194,4.1,198,0.0,4.4,No,delivered,Mumbai
SW3870562,USR811338,Sagar Ratna,South Indian,2023-02-23 12:30:47,62,DE61290,4.9,429,,1.1,Yes,cancelled,Delhi
SW1042522,USR170955,Domino's Pizza,BIRYANI,2023-02-23 15:47:23,30,DE50254,6.3,1208,50.0,4.8,No,Delivered,Chennai
SW5011318,USR592947,Pizza Hut,biryani,2023-02-23 19:04:00,46,DE33158,5.2,209,20.0,3.9,Yes,Delivered,delhi
