order_id,customer_id,restaurant_name,cuisine_type,order_date,Time,delivery_time_mins,delivery_partner_id,distance_km,order_value_inr,discount_applied_inr,rating,total value ,peak_hour,order_status,city
SW5589975,USR168935,Biryani Blues,Thai,2023-01-28,13:55,50,DE98371,8.6,556,0,3.5,556,Yes,Delivered,Delhi
SW1451672,USR641626,Moti Mahal,biryani,2023-01-28,17:11,39,DE38136,1.2,131,0,4.8,131,No,Delivered,Bengaluru
SW4434248,USR281925,Punjab Grill,pizza,2023-01-28,20:28,48,DE35124,3,125,,2.8,125,Yes,Delivered,delhi
SW7204437,USR525052,Moti Mahal,south indian,2023-01-28,23:44,23,DE93743,1.6,158,30,4.5,128,No,Delivered,delhi
SW9062200,USR829506,Cafe Coffee Day,Continental,2023-01-29,3:01,38,DE72204,0.7,1974,0,3.1,1974,No,Delivered,Chennai
SW2739944,USR822007,Social,Continental,2023-01-29,6:18,32,DE45997,3.6,560,50,3.4,510,No,Delivered,Hyderabad
SW5290605,USR274050,Udipi Palace,south indian,2023-01-29,9:34,32,DE31309,7.2,416,75,3.9,341,No,Delivered,Pune
SW9030226,USR803582,Social,North Indian,2023-01-29,12:51,53,DE26049,10.5,219,0,3.9,219,Yes,Delivered,Pune
SW1080020,USR534914,Chaayos,NORTH INDIAN,2023-01-29,16:07,25,DE26564,8.1,402,0,3.7,402,No,Cancelled,Hyderabad
SW4021311,USR573235,Burger King,south indian,2023-01-29,19:24,72,DE86073,2.6,765,150,2.9,615,Yes,Cancelled,Jaipur
SW2685351,USR163017,Paradise Biryani,South Indian,2023-01-29,22:41,54,DE67569,6,288,30,3.7,258,Yes,Delivered,Hyderabad
SW5828762,USR505599,Punjab Grill,South Indian,2023-01-30,1:57,20,DE91616,3.1,260,0,4,260,No,Delivered,Pune
SW2027594,USR173931,Hyderabad House,Rolls,2023-01-30,5:14,34,DE96644,7.4,181,30,4.1,151,No,Delivered,Delhi
SW3784162,USR355684,Udipi Palace,Desserts,2023-01-30,8:30,42,DE27147,7.4,1313,0,4.1,1313,No,Delivered,Kolkata
SW9785021,USR770081,Burger King,Burgers,2023-01-30,11:47,42,DE58337,4.6,2191,,4.2,2191,No,Delivered,delhi
SW6655683,USR401943,Saravana Bhavan,Biryani,2023-01-30,15:04,37,DE11797,2.4,343,0,4.6,343,No,Delivered,Mumbai
SW2784982,USR866326,Haldiram's,Pizza,2023-01-30,18:20,25,DE76122,,210,0,4.5,210,No,Delivered,Chennai
SW3633936,USR427335,KFC,Rolls,2023-01-30,21:37,51,DE45903,3.9,524,50,2.2,474,Yes,Delivered,Kolkata
SW5169219,USR742941,Smoke House Deli,NORTH INDIAN,2023-01-31,0:54,29,DE52195,11.2,388,50,3.9,338,No,Delivered,Jaipur
SW6562799,USR286732,Chaayos,north indian,2023-01-31,4:10,43,DE38799,,292,20,4.1,272,No,Delivered,Jaipur
SW6882249,USR895175,Cafe Coffee Day,Pizza,2023-01-31,7:27,30,DE15737,0.6,507,0,3.4,507,No,Delivered,Mumbai
SW9137226,USR785865,Haldiram's,south indian,2023-01-31,10:43,43,DE21860,6.7,1340,,4.2,1340,No,Delivered,delhi
SW3292166,USR114498,KFC,BIRYANI,2023-01-31,14:00,52,DE80791,6.4,115,,3.4,115,Yes,Delivered,Bengaluru
SW7001653,USR499139,Burger King,south indian,2023-01-31,17:17,20,DE85242,4.6,281,0,3.7,281,No,Delivered,Mumbai
SW1330848,USR598296,Burger King,chinese,2023-01-31,20:33,46,DE86198,2,82,50,3.6,32,Yes,Cancelled,Kolkata
SW4034657,USR161257,Smoke House Deli,Thai,2023-01-31,23:50,40,DE41075,8.3,243,30,4.2,213,No,Delivered,Bengaluru
SW3099255,USR839036,Sagar Ratna,chinese,2023-02-01,3:06,32,DE54856,3.9,1209,20,3.9,1189,No,Delivered,Bengaluru
SW9933437,USR707459,Chaayos,chinese,2023-02-01,6:23,36,DE13976,1,194,0,3.4,194,No,Delivered,Chennai
SW4740195,USR664879,Pizza Hut,Fast Food,2023-02-01,9:40,35,DE22043,11,1870,50,3.2,1820,No,Delivered,Mumbai
SW9612635,USR650769,Sagar Ratna,biryani,2023-02-01,12:56,54,DE78657,2.4,470,0,2.2,470,Yes,Delivered,Bengaluru
SW4672975,USR550415,Box8,Thai,2023-02-01,16:13,27,DE17044,2.2,377,30,3.8,347,No,Delivered,Pune
SW2220094,USR838010,Chaayos,South Indian,2023-02-01,19:29,49,DE47980,2.2,246,30,3.3,216,Yes,Delivered,Bengaluru
SW9215034,USR840069,Subway,BIRYANI,2023-02-01,22:46,54,DE53907,3.3,196,0,2.7,196,Yes,Delivered,Jaipur
SW8362538,USR798488,Cafe Coffee Day,chinese,2023-02-02,2:03,36,DE23451,3.2,1383,50,4.8,1333,No,Delivered,Bengaluru
SW9239900,USR969241,Smoke House Deli,Desserts,2023-02-02,5:19,27,DE52406,2.1,432,0,4.1,432,No,Delivered,Delhi
SW9360705,USR607548,Haldiram's,Pizza,2023-02-02,8:36,29,DE36770,,511,100,,411,No,Delivered,Delhi
SW4185787,USR734495,Burger King,CHINESE,2023-02-02,11:52,44,DE21729,8.8,477,0,3.5,477,No,Out for Delivery,Chennai
SW4026831,USR667280,Faasos,Fast Food,2023-02-02,15:09,42,DE45455,1,340,50,4.9,290,No,Delivered,Kolkata
SW1446640,USR827393,Moti Mahal,Continental,2023-02-02,18:26,39,DE38858,,1921,0,3.6,1921,No,Delivered,Bengaluru
SW6854802,USR604458,Saravana Bhavan,Burgers,2023-02-02,21:42,53,DE66248,,490,30,2.2,460,Yes,Delivered,Jaipur
SW2338193,USR798078,Cafe Coffee Day,chinese,2023-02-03,0:59,25,DE63434,6.6,1771,20,3.8,1751,No,Cancelled,Hyderabad
SW6636747,USR596825,Box8,north indian,2023-02-03,4:16,27,DE53438,2.9,474,0,4.8,474,No,Delivered,Bengaluru
SW4447089,USR771525,Biryani Blues,biryani,2023-02-03,7:32,35,DE42077,9.6,243,150,4.5,93,No,Delivered,Bengaluru
SW5908061,USR443022,The Beer Cafe,south indian,2023-02-03,10:49,31,DE66033,9,279,50,3.1,229,No,Delivered,Hyderabad
SW6695502,USR921143,Box8,biryani,2023-02-03,14:05,64,DE68178,8.9,161,0,1.1,161,Yes,Delivered,Delhi
SW6631168,USR744840,The Beer Cafe,chinese,2023-02-03,17:22,38,DE70275,1.5,578,150,4,428,No,Delivered,Delhi
SW1599824,USR675352,The Beer Cafe,Fast Food,2023-02-03,20:39,35,DE43632,,220,20,3.1,200,Yes,Delivered,Mumbai
SW1431629,USR603639,Pind Balluchi,pizza,2023-02-03,23:55,28,DE82183,5.1,398,30,3.7,368,No,Delivered,Delhi
SW6209392,USR419393,Biryani Blues,Rolls,2023-02-04,3:12,37,DE94616,3,568,0,3.8,568,No,Delivered,Hyderabad
SW9834867,USR247155,Behrouz Biryani,North Indian,2023-02-04,6:28,39,DE67517,5.8,542,150,4.7,392,No,Delivered,Hyderabad
SW7237485,USR599126,Udipi Palace,South Indian,2023-02-04,9:45,23,DE19382,3.9,158,20,4.9,138,No,Delivered,Kolkata
SW7826309,USR761312,Burger King,Fast Food,2023-02-04,13:02,-10,DE51653,10.5,528,20,3.7,508,Yes,Delivered,Pune
SW6924278,USR636398,Udipi Palace,Biryani,2023-02-04,16:18,-5,DE62946,,225,0,4.1,225,No,Delivered,Jaipur
SW6834864,USR283637,Behrouz Biryani,chinese,2023-02-04,19:35,46,DE54840,8.5,80,0,3.9,80,Yes,Delivered,Hyderabad
SW8998484,USR434181,Subway,Chinese,2023-02-04,22:51,39,DE90585,1.5,553,50,3.9,503,Yes,Delivered,Mumbai
SW9282617,USR191299,Sagar Ratna,Fast Food,2023-02-05,2:08,42,DE79000,4.1,1625,0,3.6,1625,No,Delivered,Chennai
SW7376614,USR927166,Social,Burgers,2023-02-05,5:25,36,DE43966,8.4,442,0,3.2,442,No,Delivered,Jaipur
SW5585601,USR610668,Sagar Ratna,pizza,2023-02-05,8:41,20,DE76428,3.7,1097,0,4.2,1097,No,Delivered,Mumbai
SW6134676,USR692361,Burger King,BIRYANI,2023-02-05,11:58,36,DE40041,7.1,120,0,4.3,120,No,Delivered,Bengaluru
SW1222874,USR300474,Barbeque Nation,chinese,2023-02-05,15:14,24,DE96893,3.7,308,,3.9,308,No,Delivered,Delhi
SW9973155,USR345493,Behrouz Biryani,biryani,2023-02-05,18:31,37,DE48254,3.4,407,150,,257,No,Delivered,Chennai
SW9743654,USR968865,Mainland China,Fast Food,2023-02-05,21:48,54,DE44366,3,1141,,3.7,1141,Yes,Cancelled,Hyderabad
SW9690576,USR871648,Pind Balluchi,Fast Food,2023-02-06,1:04,41,DE80693,3.1,1375,0,4.5,1375,No,Delivered,Chennai
SW6647311,USR491842,Pizza Hut,Fast Food,2023-02-06,4:21,42,DE29075,9.1,242,75,,167,No,Delivered,Hyderabad
SW4981688,USR349198,Chaayos,Mughlai,2023-02-06,7:38,38,DE53497,,719,0,3.2,719,No,Delivered,Jaipur
SW8357478,USR237171,Udipi Palace,north indian,2023-02-06,10:54,35,DE84933,3.4,1724,,4.5,1724,No,Delivered,Bengaluru
SW7858989,USR721244,The Beer Cafe,biryani,2023-02-06,14:11,51,DE60975,11,113,,3.3,113,Yes,Delivered,Bengaluru
SW2412210,USR111019,Smoke House Deli,pizza,2023-02-06,17:27,40,DE23573,4.2,1642,20,,1622,No,Delivered,Bengaluru
SW6476436,USR899259,Mainland China,Mughlai,2023-02-06,20:44,52,DE77511,,401,20,3.3,381,Yes,Delivered,Bengaluru
SW7512128,USR701019,The Beer Cafe,Burgers,2023-02-07,0:01,36,DE64805,,94,0,3.1,94,No,Delivered,Bengaluru
SW3556106,USR786575,Haldiram's,North Indian,2023-02-07,3:17,44,DE52582,8.6,1894,50,3.5,1844,No,Delivered,delhi
SW2762976,USR104543,Punjab Grill,NORTH INDIAN,2023-02-07,6:34,26,DE87206,0.8,743,,4.1,743,No,Delivered,Delhi
SW2405105,USR729501,Udipi Palace,Desserts,2023-02-07,9:50,23,DE67350,1.7,145,50,4.2,95,No,Delivered,Jaipur
SW6789658,USR740690,Faasos,north indian,2023-02-07,13:07,57,DE27936,5.4,307,0,3.3,307,Yes,Delivered,Bengaluru
SW5243446,USR139126,McDonald's,Rolls,2023-02-07,16:24,31,DE82378,6.2,1700,150,4.7,1550,No,Delivered,Hyderabad
SW3668009,USR179980,Udipi Palace,South Indian,2023-02-07,19:40,61,DE67231,2.4,2208,30,1.7,2178,Yes,Delivered,Chennai
SW8641125,USR939567,Hyderabad House,Pizza,2023-02-07,22:57,59,DE57526,,1949,20,3.9,1929,Yes,Delivered,Mumbai
SW6513597,USR476001,Barbeque Nation,Burgers,2023-02-08,2:13,38,DE48877,9.5,286,,,286,No,Delivered,Hyderabad
SW5658590,USR644193,Vaango,Pizza,2023-02-08,5:30,32,DE55241,5,448,20,4.2,428,No,Delivered,Bengaluru
SW2309513,USR373445,Behrouz Biryani,North Indian,2023-02-08,8:47,39,DE49596,9.6,763,0,3.9,763,No,Delivered,Pune
SW2501145,USR113766,KFC,Pizza,2023-02-08,12:03,44,DE53099,9.1,371,50,,321,Yes,Delivered,delhi
SW6034958,USR770279,Faasos,NORTH INDIAN,2023-02-08,15:20,38,DE47533,4.8,126,0,3.7,126,No,Delivered,Pune
SW8085681,USR645832,Haldiram's,Chinese,2023-02-08,18:36,42,DE51412,10.2,558,0,3.3,558,No,Delivered,Delhi
SW4741906,USR446068,Sagar Ratna,Burgers,2023-02-08,21:53,59,DE42667,,241,50,3.8,191,Yes,Delivered,Bengaluru
SW9856233,USR486666,Sagar Ratna,CHINESE,2023-02-09,1:10,38,DE97649,0.8,288,0,3.2,288,No,Delivered,delhi
SW9292465,USR775653,Mainland China,Rolls,2023-02-09,4:26,37,DE35447,2.8,402,30,4.5,372,No,Delivered,Bengaluru
SW9364104,USR406380,Smoke House Deli,Biryani,2023-02-09,7:43,36,DE61744,2.9,383,75,4.4,308,No,Delivered,Bengaluru
SW9633041,USR812509,Udipi Palace,Mughlai,2023-02-09,11:00,39,DE90290,0.6,250,0,4,250,No,Delivered,Kolkata
SW2960573,USR893934,Vaango,Thai,2023-02-09,14:16,38,DE72651,8.5,332,75,4.7,257,Yes,Delivered,Delhi
SW6929277,USR130422,Pizza Hut,Thai,2023-02-09,17:33,27,DE32175,8.8,84,0,3.8,84,No,Delivered,Jaipur
SW2426604,USR630352,Paradise Biryani,chinese,2023-02-09,20:49,51,DE60670,9.9,391,0,,391,Yes,cancelled,delhi
SW1459565,USR624357,Pizza Hut,pizza,2023-02-10,0:06,33,DE94375,6.1,383,20,3.8,363,No,Delivered,Jaipur
SW7947122,USR209613,Moti Mahal,biryani,2023-02-10,3:23,43,DE36364,4.3,545,20,3.3,525,No,Cancelled,Pune
SW3859366,USR888199,Udipi Palace,Biryani,2023-02-10,6:39,22,DE77730,8.2,243,75,4.3,168,No,Delivered,Jaipur
SW5644365,USR180916,Sagar Ratna,South Indian,2023-02-10,9:56,24,DE85232,,737,0,4,737,No,Delivered,Hyderabad
SW7920287,USR757326,Wow Momo,north indian,2023-02-10,13:12,52,DE91112,9.4,148,150,3.1,-2,Yes,Delivered,delhi
SW4023012,USR827352,Moti Mahal,Continental,2023-02-10,16:29,44,DE73489,6.5,344,20,,324,No,Delivered,Kolkata
SW2808624,USR128130,Haldiram's,Rolls,2023-02-10,19:46,68,DE82592,3.5,256,30,1.7,226,Yes,Delivered,Mumbai
SW2787678,USR213442,Pizza Hut,Biryani,2023-02-10,23:02,26,DE22319,1.6,109,0,4.4,109,No,Delivered,Bengaluru
SW7341154,USR871385,Biryani Blues,chinese,2023-02-11,2:19,44,DE73095,6.2,147,150,3.3,-3,No,Delivered,Bengaluru
SW5328652,USR191291,Paradise Biryani,Pizza,2023-02-11,5:35,43,DE88059,4.3,582,0,4.8,582,No,Delivered,Hyderabad
SW1159368,USR216173,Haldiram's,north indian,2023-02-11,8:52,41,DE68325,11.2,568,20,3.8,548,No,Delivered,Bengaluru
SW3454646,USR833647,KFC,South Indian,2023-02-11,12:09,48,DE37685,11.8,139,0,4,139,Yes,Delivered,Delhi
SW7636755,USR699836,Barbeque Nation,Biryani,2023-02-11,15:25,32,DE93757,0.7,282,20,3.1,262,No,Delivered,Delhi
SW5870547,USR491467,Paradise Biryani,Continental,2023-02-11,18:42,26,DE50925,11.1,217,0,4.4,217,No,Delivered,Bengaluru
SW1039088,USR300363,Punjab Grill,Pizza,2023-02-11,21:59,49,DE53362,6.2,599,150,,449,Yes,Delivered,Chennai
SW7228630,USR426474,Paradise Biryani,Desserts,2023-02-12,1:15,22,DE83212,8.6,455,50,3.7,405,No,Delivered,Mumbai
SW1056852,USR881222,Domino's Pizza,CHINESE,2023-02-12,4:32,35,DE61250,2.6,297,30,3.7,267,No,Delivered,Hyderabad
SW1596175,USR370650,Udipi Palace,chinese,2023-02-12,7:48,35,DE21181,10.5,480,20,4.2,460,No,Delivered,Jaipur
SW3661979,USR925240,Behrouz Biryani,Pizza,2023-02-12,11:05,39,DE33596,2.2,201,50,3.2,151,No,Delivered,Jaipur
SW6344151,USR375461,Saravana Bhavan,Biryani,2023-02-12,14:22,68,DE66494,9,464,0,1.9,464,Yes,Delivered,delhi
SW6063201,USR322255,Vaango,Continental,2023-02-12,17:38,29,DE84649,9.2,512,0,3.5,512,No,Delivered,Hyderabad
SW6252489,USR171439,Pind Balluchi,north indian,2023-02-12,20:55,48,DE28730,0.9,146,0,2.9,146,Yes,Delivered,Kolkata
SW2180642,USR833676,Pizza Hut,pizza,2023-02-13,0:11,38,DE73254,7.3,367,20,3.7,347,No,Cancelled,Bengaluru
SW3944653,USR681500,Hyderabad House,Rolls,2023-02-13,3:28,25,DE77493,7.9,95,30,4.7,65,No,Cancelled,Pune
SW6081697,USR767038,The Beer Cafe,north indian,2023-02-13,6:45,37,DE39175,9.3,1926,0,,1926,No,Delivered,Bengaluru
SW7980068,USR987905,Chaayos,South Indian,2023-02-13,10:01,39,DE92150,8.1,513,,3.9,513,No,Delivered,Kolkata
SW4791599,USR390297,Burger King,BIRYANI,2023-02-13,13:18,46,DE72224,1.1,329,0,,329,Yes,Delivered,Chennai
SW2793771,USR175410,Domino's Pizza,Fast Food,2023-02-13,16:34,25,DE34492,6,422,0,4.7,422,No,Delivered,delhi
SW2923243,USR593147,Cafe Coffee Day,Biryani,2023-02-13,19:51,54,DE23436,10,206,0,4,206,Yes,Delivered,Hyderabad
SW3401325,USR726876,Wow Momo,Rolls,2023-02-13,23:08,38,DE71214,7.4,425,0,3.7,425,No,Delivered,Delhi
SW1523716,USR687983,Haldiram's,Thai,2023-02-14,2:24,0,DE76297,2.3,278,,,278,No,Delivered,Delhi
SW9681099,USR193355,Wow Momo,Burgers,2023-02-14,5:41,44,DE76367,2.5,434,50,,384,No,Delivered,Jaipur
SW7277616,USR645556,Subway,Pizza,2023-02-14,8:57,38,DE34874,4.1,210,30,3.3,180,No,Delivered,delhi
SW8699926,USR649333,Pizza Hut,pizza,2023-02-14,12:14,47,DE99069,6.4,1313,20,2.3,1293,Yes,Delivered,Mumbai
SW3682832,USR760919,Haldiram's,North Indian,2023-02-14,15:31,25,DE47861,4.3,391,30,4.4,361,No,Delivered,Hyderabad
SW8371840,USR344779,Faasos,Thai,2023-02-14,18:47,24,DE95755,2.7,526,150,4.7,376,No,Delivered,delhi
SW4235881,USR182581,Subway,north indian,2023-02-14,22:04,41,DE69531,7.5,264,,3.6,264,Yes,Delivered,Mumbai
SW3902597,USR162147,KFC,Chinese,2023-02-15,1:21,28,DE32997,9.9,181,150,4.7,31,No,Delivered,Bengaluru
SW9464603,USR881030,Vaango,pizza,2023-02-15,4:37,42,DE85746,,130,150,4.3,-20,No,Cancelled,delhi
SW7361092,USR286190,Biryani Blues,Thai,2023-02-15,7:54,39,DE46197,2.2,550,0,3.7,550,No,Delivered,Chennai
SW9157608,USR209950,Saravana Bhavan,Biryani,2023-02-15,11:10,43,DE54350,1,2075,75,5,2000,No,Delivered,Chennai
SW8792687,USR325833,Cafe Coffee Day,Fast Food,2023-02-15,14:27,65,DE64076,,586,30,2.1,556,Yes,Delivered,Hyderabad
SW5734420,USR282557,Paradise Biryani,Pizza,2023-02-15,17:44,22,DE63500,11.8,273,0,4.6,273,No,Delivered,Kolkata
SW2901736,USR184436,Paradise Biryani,South Indian,2023-02-15,21:00,62,DE59747,2.7,397,50,1.2,347,Yes,Out for Delivery,Delhi
SW4262909,USR474125,Biryani Blues,Burgers,2023-02-16,0:17,21,DE25651,,519,0,4.9,519,No,Delivered,Delhi
SW5308974,USR468270,Wow Momo,Fast Food,2023-02-16,3:33,43,DE90861,5.9,567,0,,567,No,Delivered,delhi
SW6392238,USR954636,Haldiram's,Chinese,2023-02-16,6:50,23,DE69875,10.1,379,0,3.9,379,No,Delivered,Mumbai
SW6392952,USR187832,Chaayos,south indian,2023-02-16,10:07,39,DE42691,1.2,1509,30,4.7,1479,No,Delivered,Bengaluru
SW4182045,USR955781,Hyderabad House,Pizza,2023-02-16,13:23,45,DE80574,5.5,275,0,3,275,Yes,Delivered,Delhi
SW1466459,USR600373,Vaango,South Indian,2023-02-16,16:40,22,DE65112,,340,,3.1,340,No,Delivered,Delhi
SW8416184,USR331579,Vaango,Mughlai,2023-02-16,19:56,39,DE62261,3.3,246,0,4,246,Yes,Cancelled,Jaipur
SW1729400,USR112274,McDonald's,BIRYANI,2023-02-16,23:13,33,DE49933,9,398,0,4.3,398,No,Delivered,Delhi
SW5449001,USR629313,Saravana Bhavan,Fast Food,2023-02-17,2:30,43,DE37303,2.8,90,0,3.1,90,No,Delivered,Jaipur
SW3550698,USR322254,Wow Momo,pizza,2023-02-17,5:46,41,DE44673,4.7,483,,4.5,483,No,Delivered,Hyderabad
SW4768426,USR242539,Biryani Blues,CHINESE,2023-02-17,9:03,28,DE92364,10.8,469,0,4.5,469,No,Delivered,Hyderabad
SW8999551,USR436696,KFC,Burgers,2023-02-17,12:19,70,DE86952,9.4,174,150,2.3,24,Yes,Delivered,Pune
SW1720603,USR629409,Box8,Thai,2023-02-17,15:36,30,DE65676,8.3,372,0,3.9,372,No,Delivered,Jaipur
SW6098083,USR813171,Haldiram's,Rolls,2023-02-17,18:53,39,DE39039,4.7,291,20,3.8,271,No,Delivered,Jaipur
SW3781088,USR494139,Udipi Palace,biryani,2023-02-17,22:09,47,DE98989,8.1,569,20,3.1,549,Yes,Delivered,Kolkata
SW3558305,USR593049,Barbeque Nation,Burgers,2023-02-18,1:26,28,DE48362,2.3,284,20,3.2,264,No,Delivered,Bengaluru
SW3157121,USR744276,Haldiram's,pizza,2023-02-18,4:43,25,DE45477,7.6,333,100,3.5,233,No,Delivered,Delhi
SW9418638,USR919769,KFC,NORTH INDIAN,2023-02-18,7:59,25,DE35391,3,563,0,5,563,No,Delivered,Delhi
SW6920085,USR444007,Barbeque Nation,NORTH INDIAN,2023-02-18,11:16,28,DE41071,2.4,226,0,4.2,226,No,Delivered,Kolkata
SW3368158,USR432146,Faasos,north indian,2023-02-18,14:32,60,DE82748,9,366,0,3,366,Yes,Delivered,Bengaluru
SW3972045,USR835272,Domino's Pizza,Rolls,2023-02-18,17:49,44,DE75539,9.9,302,75,4.2,227,No,Delivered,Jaipur
SW1757522,USR172966,Subway,Continental,2023-02-18,21:06,66,DE36345,10.2,1656,20,1.8,1636,Yes,Delivered,Bengaluru
SW3398771,USR210139,Paradise Biryani,south indian,2023-02-19,0:22,25,DE96837,1.3,1137,0,4.6,1137,No,Delivered,Chennai
SW6843166,USR678922,Wow Momo,Pizza,2023-02-19,3:39,40,DE64628,2,1608,75,3,1533,No,Delivered,Jaipur
SW2527460,USR290906,Haldiram's,south indian,2023-02-19,6:55,40,DE16162,10.9,547,50,3.8,497,No,Delivered,Hyderabad
SW4434452,USR572565,Faasos,Desserts,2023-02-19,10:12,34,DE42668,5,1401,0,4.9,1401,No,Delivered,Pune
SW7955578,USR572497,McDonald's,Fast Food,2023-02-19,13:29,43,DE76037,8.9,237,20,4.3,217,Yes,Delivered,delhi
SW5492213,USR691597,Domino's Pizza,Biryani,2023-02-19,16:45,43,DE35855,4.4,458,30,4.8,428,No,Cancelled,delhi
SW2321299,USR835177,Hyderabad House,Desserts,2023-02-19,20:02,53,DE78963,2.9,281,0,2.7,281,Yes,Delivered,Hyderabad
SW9736165,USR835224,Faasos,north indian,2023-02-19,23:18,39,DE99981,11.4,130,30,3.2,100,No,Delivered,delhi
SW9959533,USR678904,Punjab Grill,south indian,2023-02-20,2:35,36,DE31197,3,151,30,3.3,121,No,Delivered,Pune
SW9923268,USR275519,Pind Balluchi,biryani,2023-02-20,5:52,21,DE87332,7.6,86,0,3.7,86,No,Delivered,Bengaluru
SW5863177,USR752111,Social,South Indian,2023-02-20,9:08,38,DE19960,4.4,272,30,4.9,242,No,Delivered,Bengaluru
SW7719321,USR939425,Moti Mahal,Rolls,2023-02-20,12:25,64,DE22107,11.2,134,0,2,134,Yes,Delivered,Delhi
SW8482099,USR450285,Social,BIRYANI,2023-02-20,15:41,41,DE66942,9.9,89,20,4.7,69,No,Delivered,Jaipur
SW7275068,USR612258,Sagar Ratna,Thai,2023-02-20,18:58,35,DE62020,3.5,2340,20,4.1,2320,No,Delivered,Jaipur
SW4577072,USR549748,Moti Mahal,NORTH INDIAN,2023-02-20,22:15,61,DE28480,5.2,980,150,1.5,830,Yes,Delivered,Pune
SW2847805,USR166410,Moti Mahal,Continental,2023-02-21,1:31,32,DE14013,6.7,298,0,4.7,298,No,Delivered,delhi
SW3776097,USR479662,Barbeque Nation,Rolls,2023-02-21,4:48,21,DE64603,1,143,0,3.1,143,No,Delivered,Chennai
SW5080033,USR619951,Behrouz Biryani,Thai,2023-02-21,8:05,41,DE44367,4.1,942,0,3.8,942,No,Delivered,Mumbai
SW2008299,USR926495,Behrouz Biryani,Biryani,2023-02-21,11:21,30,DE10724,8.1,195,0,4.3,195,No,Delivered,Kolkata
SW7084489,USR998675,Biryani Blues,Continental,2023-02-21,14:38,68,DE71816,1.3,228,150,2.5,78,Yes,cancelled,Hyderabad
SW2372328,USR315777,Biryani Blues,Fast Food,2023-02-21,17:54,43,DE58812,4,1405,150,3.2,1255,No,Delivered,Bengaluru
SW4609255,USR678201,Pizza Hut,Thai,2023-02-21,21:11,58,DE62914,8.1,566,30,,536,Yes,Delivered,Bengaluru
SW8800213,USR370878,Pizza Hut,chinese,2023-02-22,0:28,0,DE41254,3.2,339,0,4.2,339,No,Delivered,Chennai
SW7731496,USR947189,Haldiram's,Desserts,2023-02-22,3:44,26,DE61065,,117,20,4.7,97,No,cancelled,Jaipur
SW2563886,USR884560,Hyderabad House,north indian,2023-02-22,7:01,32,DE81312,2.8,300,75,4.2,225,No,Delivered,Kolkata
SW7636997,USR620117,Behrouz Biryani,Mughlai,2023-02-22,10:17,44,DE84421,9.7,514,20,4.3,494,No,Delivered,Hyderabad
SW6066669,USR897980,Behrouz Biryani,BIRYANI,2023-02-22,13:34,49,DE14563,9.3,582,20,2.1,562,Yes,Out for Delivery,Delhi
SW6232699,USR654715,Mainland China,Rolls,2023-02-22,16:51,43,DE65177,8.8,1728,20,3.8,1708,No,Delivered,Delhi
SW8823864,USR607310,Punjab Grill,pizza,2023-02-22,20:07,56,DE37300,10,348,30,2.4,318,Yes,Delivered,Jaipur
SW8946743,USR996400,Faasos,South Indian,2023-02-22,23:24,27,DE31568,2,129,30,4.6,99,No,Delivered,Jaipur
SW1041810,USR610367,Burger King,Biryani,2023-02-23,2:40,24,DE76061,8.3,1139,20,5,1119,No,Delivered,Mumbai
SW4153674,USR513061,Box8,Pizza,2023-02-23,5:57,36,DE56011,6.1,916,0,3,916,No,Delivered,delhi
SW2114970,USR813590,Punjab Grill,south indian,2023-02-23,9:14,27,DE29194,4.1,198,0,4.4,198,No,Delivered,Mumbai
SW3870562,USR811338,Sagar Ratna,South Indian,2023-02-23,12:30,62,DE61290,4.9,429,,1.1,429,Yes,cancelled,Delhi
SW1042522,USR170955,Domino's Pizza,BIRYANI,2023-02-23,15:47,30,DE50254,6.3,1208,50,4.8,1158,No,Delivered,Chennai
SW5011318,USR592947,Pizza Hut,biryani,2023-02-23,19:04,46,DE33158,5.2,209,20,3.9,189,Yes,Delivered,delhi
SW9613428,USR498659,Faasos,biryani,2023-02-23,22:20,61,DE74769,2.2,103,0,2.9,103,Yes,Cancelled,Delhi
SW9479397,USR801778,Biryani Blues,pizza,2023-02-24,1:37,23,DE45175,7.1,542,,4,542,No,Delivered,Bengaluru
SW2986070,USR785095,Pizza Hut,biryani,2023-02-24,4:53,29,DE76515,1,144,0,,144,No,Delivered,Pune
SW8395629,USR742630,Pind Balluchi,south indian,2023-02-24,8:10,39,DE29893,3.2,528,0,3.8,528,No,Delivered,Mumbai
SW8721959,USR163321,Box8,Rolls,2023-02-24,11:27,22,DE94922,9.3,131,0,3.3,131,No,Delivered,Jaipur
SW1274972,USR964001,Haldiram's,NORTH INDIAN,2023-02-24,14:43,36,DE52930,3.9,170,0,4.7,170,Yes,Delivered,Kolkata
SW6873191,USR200010,Wow Momo,Mughlai,2023-02-24,18:00,38,DE72142,11.3,509,0,4.1,509,No,Cancelled,Pune
SW4736831,USR286216,KFC,Rolls,2023-02-24,21:16,46,DE82969,10.1,588,0,3.7,588,Yes,Delivered,delhi
SW4042987,USR392904,Punjab Grill,Mughlai,2023-02-25,0:33,33,DE14739,4.9,385,30,3.5,355,No,Delivered,Pune
SW8671115,USR283850,Faasos,Desserts,2023-02-25,3:50,26,DE46925,10.8,1263,0,4.2,1263,No,Delivered,Bengaluru
SW9100048,USR760969,Mainland China,Mughlai,2023-02-25,7:06,37,DE62487,2.5,241,0,3.2,241,No,Delivered,Mumbai
